context,truth,prediction,exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
"<fim_prefix>package com.minlia.iot.marshal.deserialize;

import com.minlia.iot.body.response.StatefulApiResponseBody;
import com.minlia.iot.context.ApiRuntimeContext;
import com.minlia.iot.marshal.ApiMarshalWrappedBody;

/**<fim_suffix>
public interface ApiDeserializer<RESPONSE> {

  StatefulApiResponseBody<RESPONSE> deserialize(ApiMarshalWrappedBody body,ApiRuntimeContext context);

}
<fim_middle>","
 * 反序列化器
 */","
 * @author 
 *",0.375,0.23545130084416965,0.8571428571428571,0.2531645569620253,0.5,0.3333333333333333,0.39999999520000007,0.0,0.0,0.0,0.5,0.3333333333333333,0.39999999520000007
"<fim_prefix>package algorithm.day02;

/**<fim_suffix>
public class Test02 {

    /**
     * 主要思想：
     * 与运算
     * 任何数与自己相反数
     * @param args
     */
    public static void main(String[] args) {
        //二进制为 1010 == 10
        int i = 10;
        int j = i & -i;
        //输出2  0010 == 2
        System.out.println(j);

    }
}
<fim_middle>","
 * 怎么找到一个int类型二进制最右侧的1
 *
 * @author wuyj
 * @date 2021/11/11 9:46 下午
 */","
 * @author 
 * @date 2020/11/12 10:56
 */",0.0425531914893617,0.26581263722063175,0.9636363636363636,0.4988913525498891,0.6666666666666666,0.4444444444444444,0.5333333285333334,0.3333333333333333,0.18181818181818182,0.23529411307958487,0.6666666666666666,0.4444444444444444,0.5333333285333334
"<fim_prefix>package algorithm.day02;

/**
 * 怎么找到一个int类型二进制最右侧的1
 *
 * @author wuyj
 * @date 2021/11/11 9:46 下午
 */
public class Test02 {

    /**<fim_suffix>
    public static void main(String[] args) {
        //二进制为 1010 == 10
        int i = 10;
        int j = i & -i;
        //输出2  0010 == 2
        System.out.println(j);

    }
}
<fim_middle>","
     * 主要思想：
     * 与运算
     * 任何数与自己相反数
     * @param args
     */","
     * 1010
     * 1010 & 0101
     * 1010 & ",0.20689655172413793,0.14109794460606453,0.8095238095238095,0.15517241379310345,0.25,0.14285714285714285,0.18181817719008275,0.0,0.0,0.0,0.25,0.14285714285714285,0.18181817719008275
"<fim_prefix>package cn.foxtech.device.protocol.v1.core.template;

import java.util.Map;
import java.util.concurrent.ConcurrentHashMap;

public class TemplateFactory {
    private static final Map<String, TemplateContainer> map = new ConcurrentHashMap<>();

    /**<fim_suffix>
    public static TemplateContainer getTemplate(String protocolModelName) {
        TemplateContainer template = map.get(protocolModelName);
        if (template == null) {
            template = new TemplateContainer();
            map.put(protocolModelName, template);
        }

        return template;
    }
}
<fim_middle>","
     * 协议模块名称
     *
     * @param protocolModelName 协议模型明名称
     * @return 模板容器
     */","
     * 获取模板
     *
     * @param protocolModelName
     * @return
     */",0.14285714285714285,0.35628519847096646,0.8611111111111112,0.5879629629629629,0.8333333333333334,0.625,0.7142857093877552,0.5,0.4,0.4444444395061729,0.8333333333333334,0.625,0.7142857093877552
"<fim_prefix>package com.mquan86.pattern.creational.factory.example;

/**<fim_suffix>
public enum FileType {
    TEXT_FILE, XML_FILE
}
<fim_middle>","
 * @author Minh Quan Pham (mquan86@gmail.com)
 *
 */","
 * Created by mquan86 on 2017/11/22.
 */",0.08,0.17514486102099816,0.9047619047619048,0.34557985026525856,0.2857142857142857,0.25,0.266666661688889,0.0,0.0,0.0,0.2857142857142857,0.25,0.266666661688889
"<fim_prefix>package unstudio.chinacraft.util.annotation.register;

import net.minecraft.item.ItemBlock;

import java.lang.annotation.*;

@Target(ElementType.FIELD)
@Retention(RetentionPolicy.RUNTIME)
@Documented
public @interface Register {
    /**<fim_suffix>
    String value();

    /**
     * @return 物品Class,默认构造方法只能有一个Block参数
     */
    Class<? extends ItemBlock> itemClass() default ItemBlock.class;


    /**
     * @return 矿物词典
     */
    String ore() default """";
}<fim_middle>","
     * @return 物品或方块的名字
     */","
     * @return 物品ID
     */",0.5,0.4960923395774537,0.56,0.6581336238198983,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"<fim_prefix>package unstudio.chinacraft.util.annotation.register;

import net.minecraft.item.ItemBlock;

import java.lang.annotation.*;

@Target(ElementType.FIELD)
@Retention(RetentionPolicy.RUNTIME)
@Documented
public @interface Register {
    /**
     * @return 物品或方块的名字
     */
    String value();

    /**
     * @return 物品Class,默认构造方法只能有一个Block参数
     */
    Class<? extends ItemBlock> itemClass() default ItemBlock.class;


    /**<fim_suffix>
    String ore() default """";
}<fim_middle>","
     * @return 矿物词典
     */","
     * @return 方块的名字
     */",0.4166666666666667,0.4235155372367169,0.5681818181818182,0.5813754073057795,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"<fim_prefix>package unstudio.chinacraft.util.annotation.register;

import net.minecraft.item.ItemBlock;

import java.lang.annotation.*;

@Target(ElementType.FIELD)
@Retention(RetentionPolicy.RUNTIME)
@Documented
public @interface Register {
    /**
     * @return 物品或方块的名字
     */
    String value();

    /**<fim_suffix>
    Class<? extends ItemBlock> itemClass() default ItemBlock.class;


    /**
     * @return 矿物词典
     */
    String ore() default """";
}<fim_middle>","
     * @return 物品Class,默认构造方法只能有一个Block参数
     */","
     * @return 物品或方块的类
     */",0.3888888888888889,0.3874218696744323,0.7195121951219512,0.508557800224467,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"<fim_prefix>package cn.maple.core.framework.service;

public interface GXDynamicCallMethodService {
    /**<fim_suffix>
    Object call(String serviceClassName, String methodName, Object... parameters);

    /**
     * 动态调用指定服务的参数
     *
     * @param target     目标对象
     * @param methodName 方法的名字
     * @param parameters 方法参数
     * @return Object
     */
    Object call(Object target, String methodName, Object... parameters);
}
<fim_middle>","
     * 动态调用指定服务的参数
     *
     * @param serviceClassName 服务类的名字
     * @param methodName       方法的名字
     * @param parameters       方法参数
     * @return Object
     */","
     * 动态调用指定服务的方法
     *
     * @param serviceClassName 服务的类名
     * @param methodName       方法的名字
     * @param parameters       方法参数
     * @return Object
    ",0.37209302325581395,0.8313506121821257,0.5863453815261044,0.9067703316361634,0.8181818181818182,0.75,0.7826086906616257,0.7333333333333333,0.6875,0.7096774143600416,0.8181818181818182,0.75,0.7826086906616257
"<fim_prefix>package cn.maple.core.framework.service;

public interface GXDynamicCallMethodService {
    /**
     * 动态调用指定服务的参数
     *
     * @param serviceClassName 服务类的名字
     * @param methodName       方法的名字
     * @param parameters       方法参数
     * @return Object
     */
    Object call(String serviceClassName, String methodName, Object... parameters);

    /**<fim_suffix>
    Object call(Object target, String methodName, Object... parameters);
}
<fim_middle>","
     * 动态调用指定服务的参数
     *
     * @param target     目标对象
     * @param methodName 方法的名字
     * @param parameters 方法参数
     * @return Object
     */","
     * 动态调用指定服务的参数
     *
     * @param target           目标对象
     * @param methodName       方法的名字
     * @param parameters       方法参数
     * @return Object",0.5609756097560976,0.8071814947130115,0.4581497797356828,0.8983261266130667,1.0,0.9166666666666666,0.9565217341398866,1.0,0.9375,0.967741930489074,1.0,0.9166666666666666,0.9565217341398866
"<fim_prefix>package com.kao.server.dto;

import java.io.Serializable;

/**<fim_suffix>
public class TutorFavorBase implements Serializable {

    private String tutCid;
    private String tutTid;

    public String getTutCid() {
        return tutCid;
    }

    public void setTutCid(String tutCid) {
        this.tutCid = tutCid;
    }

    public String getTutTid() {
        return tutTid;
    }

    public void setTutTid(String tutTid) {
        this.tutTid = tutTid;
    }
}
<fim_middle>","
 * @author 沈伟峰
 */","
 * Created by kao on 2017/",0.15384615384615385,0.11571771221238805,0.8235294117647058,0.07692307692307693,0.16666666666666666,0.25,0.1999999952000001,0.0,0.0,0.0,0.16666666666666666,0.25,0.1999999952000001
"<fim_prefix>package taokdao.api.plugin.bean;

public enum PluginActions {
    /**
     * 升级降级
     * 版本最新的插件才会调用，而且是直接调用
     * 不走onCreate流程
     * onUpGrade在新安装的插件中调用
     * onDownGrade在旧的插件中调用
     */
    onUpGrade, onDownGrade,
    /**
     * 创建销毁
     */
    onCreate, onDestroy,
    /**
     * 初始化，触发
     */
    onInit, onCall,
    /**<fim_suffix>
    onPause, onResume,
    /**
     * 被调用
     */
    onInvoke
}
<fim_middle>","
     * 暂停，恢复
     */","
     * 被暂停
     */",0.2727272727272727,0.18784734791991417,0.6842105263157895,0.41682242990654206,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666616666668
"<fim_prefix>package taokdao.api.plugin.bean;

public enum PluginActions {
    /**<fim_suffix>
    onUpGrade, onDownGrade,
    /**
     * 创建销毁
     */
    onCreate, onDestroy,
    /**
     * 初始化，触发
     */
    onInit, onCall,
    /**
     * 暂停，恢复
     */
    onPause, onResume,
    /**
     * 被调用
     */
    onInvoke
}
<fim_middle>","
     * 升级降级
     * 版本最新的插件才会调用，而且是直接调用
     * 不走onCreate流程
     * onUpGrade在新安装的插件中调用
     * onDownGrade在旧的插件中调用
     */","
     * 升级
     */",0.07692307692307693,0.0003310502912071947,0.9342723004694836,0.10782934833567746,0.6666666666666666,0.2857142857142857,0.3999999958,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.3999999958
"<fim_prefix>package taokdao.api.plugin.bean;

public enum PluginActions {
    /**
     * 升级降级
     * 版本最新的插件才会调用，而且是直接调用
     * 不走onCreate流程
     * onUpGrade在新安装的插件中调用
     * onDownGrade在旧的插件中调用
     */
    onUpGrade, onDownGrade,
    /**<fim_suffix>
    onCreate, onDestroy,
    /**
     * 初始化，触发
     */
    onInit, onCall,
    /**
     * 暂停，恢复
     */
    onPause, onResume,
    /**
     * 被调用
     */
    onInvoke
}
<fim_middle>","
     * 创建销毁
     */","
     * 被创建，被销",0.25,0.2173604359724957,0.7647058823529411,0.1875,0.5,0.3333333333333333,0.39999999520000007,0.0,0.0,0.0,0.5,0.3333333333333333,0.39999999520000007
"<fim_prefix>package taokdao.api.plugin.bean;

public enum PluginActions {
    /**
     * 升级降级
     * 版本最新的插件才会调用，而且是直接调用
     * 不走onCreate流程
     * onUpGrade在新安装的插件中调用
     * onDownGrade在旧的插件中调用
     */
    onUpGrade, onDownGrade,
    /**
     * 创建销毁
     */
    onCreate, onDestroy,
    /**<fim_suffix>
    onInit, onCall,
    /**
     * 暂停，恢复
     */
    onPause, onResume,
    /**
     * 被调用
     */
    onInvoke
}
<fim_middle>","
     * 初始化，触发
     */","
     * 初始化
     */",0.42857142857142855,0.40505769908942735,0.5277777777777778,0.711764705882353,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666616666668
"<fim_prefix>package taokdao.api.plugin.bean;

public enum PluginActions {
    /**
     * 升级降级
     * 版本最新的插件才会调用，而且是直接调用
     * 不走onCreate流程
     * onUpGrade在新安装的插件中调用
     * onDownGrade在旧的插件中调用
     */
    onUpGrade, onDownGrade,
    /**
     * 创建销毁
     */
    onCreate, onDestroy,
    /**
     * 初始化，触发
     */
    onInit, onCall,
    /**
     * 暂停，恢复
     */
    onPause, onResume,
    /**<fim_suffix>
    onInvoke
}
<fim_middle>","
     * 被调用
     */","
     * 调用
     */",0.42857142857142855,0.5033210449798471,0.6428571428571429,0.8534621578099838,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666616666668
"<fim_prefix>package sep.fimball.model.physics.game;

/**<fim_suffix>
public enum CollisionEventType
{
    /**
     * Der Ball hat angefangen ein Element zu berühren.
     */
    ENTERED,
    /**
     * Der Ball hat aufgehört ein Element zu berühren.
     */
    LEFT,
    /**
     * Der Ball berührt ein Element.
     */
    OVER
}
<fim_middle>","
 * Beschreibt verschiedene Arten von Kollisionsevents.
 */","
 * @author 
 */",0.1,0.046926599319027505,0.9016393442622951,0.20053475935828877,0.6666666666666666,0.2857142857142857,0.3999999958,0.0,0.0,0.0,0.6666666666666666,0.2857142857142857,0.3999999958
"<fim_prefix>package sep.fimball.model.physics.game;

/**
 * Beschreibt verschiedene Arten von Kollisionsevents.
 */
public enum CollisionEventType
{
    /**
     * Der Ball hat angefangen ein Element zu berühren.
     */
    ENTERED,
    /**
     * Der Ball hat aufgehört ein Element zu berühren.
     */
    LEFT,
    /**<fim_suffix>
    OVER
}
<fim_middle>","
     * Der Ball berührt ein Element.
     */","
     * Der Ball hat ein Element berührt.
    ",0.3333333333333333,0.4591497693322866,0.6491228070175439,0.8946280991735537,0.75,0.8571428571428571,0.7999999950222222,0.42857142857142855,0.5,0.4615384565680473,0.625,0.7142857142857143,0.6666666616888889
"<fim_prefix>package sep.fimball.model.physics.game;

/**
 * Beschreibt verschiedene Arten von Kollisionsevents.
 */
public enum CollisionEventType
{
    /**<fim_suffix>
    ENTERED,
    /**
     * Der Ball hat aufgehört ein Element zu berühren.
     */
    LEFT,
    /**
     * Der Ball berührt ein Element.
     */
    OVER
}
<fim_middle>","
     * Der Ball hat angefangen ein Element zu berühren.
     */","
     * Der Ball hat ein Element berührt.
     */",0.29411764705882354,0.3816229842292669,0.6575342465753424,0.7095046854083,0.875,0.7,0.7777777728395062,0.5714285714285714,0.4444444444444444,0.4999999950781251,0.875,0.7,0.7777777728395062
"<fim_prefix>package sep.fimball.model.physics.game;

/**
 * Beschreibt verschiedene Arten von Kollisionsevents.
 */
public enum CollisionEventType
{
    /**
     * Der Ball hat angefangen ein Element zu berühren.
     */
    ENTERED,
    /**<fim_suffix>
    LEFT,
    /**
     * Der Ball berührt ein Element.
     */
    OVER
}
<fim_middle>","
     * Der Ball hat aufgehört ein Element zu berühren.
     */","
     * Der Ball hat ein Element berührt.
     */",0.2777777777777778,0.3533680301116315,0.6756756756756757,0.6730158730158731,0.875,0.7,0.7777777728395062,0.5714285714285714,0.4444444444444444,0.4999999950781251,0.875,0.7,0.7777777728395062
"<fim_prefix>package main;

import tools.Punto;

public class Main {

/*<fim_suffix>

	public static void main(String[] args) {
				
		Punto miPunto = new Punto(3,7);
		Punto miSegundoPunto = new Punto(9,2);
	}

}
<fim_middle>","
 * Crear una estructura para definir puntos en el plano.
 * Crear funciones que muestren:
 * 		la distancia entre dos puntos del plano dados
 * 		el punto medio entre los dos puntos dados
 */","*
 * @author 
 * @version 1.0
 * @since 2019-09-26
 */",0.0,0.033609881812835196,0.9463414634146341,0.14410499232449028,0.25,0.08695652173913043,0.1290322542351718,0.0,0.0,0.0,0.25,0.08695652173913043,0.1290322542351718
"<fim_prefix>/**<fim_suffix>
package br.univali.portugol.nucleo.simbolos;<fim_middle>","
 * Este pacote contém todos os símbolos da linguagem Portugol (variáveis, vetores, matrizes, etc.)
 * que são alocados em memória durante a execução dos programas para armazenar valores.
 */","
 *
 * @author 
 */",0.034482758620689655,0.0011651782513600372,0.9748743718592965,0.1059322033898305,0.6666666666666666,0.06896551724137931,0.12499999830078126,0.0,0.0,0.0,0.6666666666666666,0.06896551724137931,0.12499999830078126
