prefix,truth,prediction,exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
"/**
 * Eine Klasse, die eine Karte im Spiel repräsentiert.
 * Der Wert der Karte kann nicht geändert werden, da es
 * sich um ein Kartendeck handelt.
 * @author michael
 *
 */

package lib;

public class Karte {
	
	//Das Enum legt für jeden Wert einen Integer-Wert fest, d.h. : EICHEL = 0
	public enum farbe {EICHEL, GRAS, HERZ, SCHELLEN};
	public enum wert {NEUN, ZEHN, KONIG, SAU, UNTER, OBER};
	
	private int[] punkte = {0, 10, 4, 11, 2, 3};
	
	private farbe f;
	
	private wert w;
	
	/**
	 * Jede Karte muss eine Farbe und einen Wert haben
	 * @param f
	 * @param w
	 */
	public Karte(farbe f, wert w) {
		this.f = f;
		this.w = w;
	}
	
	/**
	 * Gibt die Farbe der Karte zurück
	 * @return Farbe
	 */
	public farbe gibFarbe() {
		return f;
	}
	
	/**
	 * Gibt den Wert der Karte zurück
	 * @return Wert
	 */
","	public wert gibWert() {
",public farbe gibWert() {,0.0,0.007549056979682394,0.9987864077669902,0.14345372460496614,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"/**
 * Eine Klasse, die eine Karte im Spiel repräsentiert.
 * Der Wert der Karte kann nicht geändert werden, da es
 * sich um ein Kartendeck handelt.
 * @author michael
 *
 */

package lib;

public class Karte {
	
	//Das Enum legt für jeden Wert einen Integer-Wert fest, d.h. : EICHEL = 0
	public enum farbe {EICHEL, GRAS, HERZ, SCHELLEN};
	public enum wert {NEUN, ZEHN, KONIG, SAU, UNTER, OBER};
	
	private int[] punkte = {0, 10, 4, 11, 2, 3};
	
	private farbe f;
	
	private wert w;
	
	/**
	 * Jede Karte muss eine Farbe und einen Wert haben
	 * @param f
	 * @param w
	 */
	public Karte(farbe f, wert w) {
		this.f = f;
		this.w = w;
	}
	
	/**
	 * Gibt die Farbe der Karte zurück
	 * @return Farbe
	 */
	public farbe gibFarbe() {
		return f;
	}
	
	/**
	 * Gibt den Wert der Karte zurück
	 * @return Wert
	 */
	public wert gibWert() {
		return w;
	}
	
	/**
	 * Gibt den Punktewert der Karte zurück
	 * @return Punkte
	 */
","	public int gibPunkte() {
",public punkte gibPunkte() {,0.0,0.006104660376821751,0.9978655282817502,0.13989260262973002,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
"/**
 * Eine Klasse, die eine Karte im Spiel repräsentiert.
 * Der Wert der Karte kann nicht geändert werden, da es
 * sich um ein Kartendeck handelt.
 * @author michael
 *
 */

package lib;

public class Karte {
	
	//Das Enum legt für jeden Wert einen Integer-Wert fest, d.h. : EICHEL = 0
	public enum farbe {EICHEL, GRAS, HERZ, SCHELLEN};
	public enum wert {NEUN, ZEHN, KONIG, SAU, UNTER, OBER};
	
	private int[] punkte = {0, 10, 4, 11, 2, 3};
	
	private farbe f;
	
	private wert w;
	
	/**
	 * Jede Karte muss eine Farbe und einen Wert haben
	 * @param f
	 * @param w
	 */
	public Karte(farbe f, wert w) {
		this.f = f;
		this.w = w;
	}
	
	/**
	 * Gibt die Farbe der Karte zurück
	 * @return Farbe
	 */
	public farbe gibFarbe() {
		return f;
	}
	
	/**
	 * Gibt den Wert der Karte zurück
	 * @return Wert
	 */
	public wert gibWert() {
		return w;
	}
	
	/**
	 * Gibt den Punktewert der Karte zurück
	 * @return Punkte
	 */
	public int gibPunkte() {
		return punkte[w.ordinal()];
	}
	
	/**
	 * Vergleicht zwei Karten
	 * @param k
	 * @return gleich?
	 */
","	public boolean vergleiche(Karte k) {
",public int gibGleich(Karte k) {,0.0,0.00538054653040248,0.9972144846796658,0.08591065292096221,0.6,0.6,0.5999999950000001,0.25,0.25,0.24999999500000009,0.6,0.6,0.5999999950000001
"/**
 * Eine Klasse, die eine Karte im Spiel repräsentiert.
 * Der Wert der Karte kann nicht geändert werden, da es
 * sich um ein Kartendeck handelt.
 * @author michael
 *
 */

package lib;

public class Karte {
	
	//Das Enum legt für jeden Wert einen Integer-Wert fest, d.h. : EICHEL = 0
	public enum farbe {EICHEL, GRAS, HERZ, SCHELLEN};
	public enum wert {NEUN, ZEHN, KONIG, SAU, UNTER, OBER};
	
	private int[] punkte = {0, 10, 4, 11, 2, 3};
	
	private farbe f;
	
	private wert w;
	
	/**
	 * Jede Karte muss eine Farbe und einen Wert haben
	 * @param f
	 * @param w
	 */
	public Karte(farbe f, wert w) {
		this.f = f;
		this.w = w;
	}
	
	/**
	 * Gibt die Farbe der Karte zurück
	 * @return Farbe
	 */
","	public farbe gibFarbe() {
","public Farbe(farbe f, wert w) {",0.0,0.006967300064654643,0.99860529986053,0.11306532663316585,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
"/**
 * Eine Klasse, die eine Karte im Spiel repräsentiert.
 * Der Wert der Karte kann nicht geändert werden, da es
 * sich um ein Kartendeck handelt.
 * @author michael
 *
 */

package lib;

public class Karte {
	
	//Das Enum legt für jeden Wert einen Integer-Wert fest, d.h. : EICHEL = 0
	public enum farbe {EICHEL, GRAS, HERZ, SCHELLEN};
	public enum wert {NEUN, ZEHN, KONIG, SAU, UNTER, OBER};
	
	private int[] punkte = {0, 10, 4, 11, 2, 3};
	
	private farbe f;
	
	private wert w;
	
	/**
	 * Jede Karte muss eine Farbe und einen Wert haben
	 * @param f
	 * @param w
	 */
","	public Karte(farbe f, wert w) {
","public void karte(int f, int w) {",0.0,0.014067497560943007,0.9965811965811966,0.22324025596276909,0.5714285714285714,0.6666666666666666,0.6153846104142012,0.16666666666666666,0.2,0.18181817685950424,0.5714285714285714,0.6666666666666666,0.6153846104142012
"/**
 * Eine Klasse, die eine Karte im Spiel repräsentiert.
 * Der Wert der Karte kann nicht geändert werden, da es
 * sich um ein Kartendeck handelt.
 * @author michael
 *
 */

package lib;

public class Karte {
	
	//Das Enum legt für jeden Wert einen Integer-Wert fest, d.h. : EICHEL = 0
	public enum farbe {EICHEL, GRAS, HERZ, SCHELLEN};
	public enum wert {NEUN, ZEHN, KONIG, SAU, UNTER, OBER};
	
	private int[] punkte = {0, 10, 4, 11, 2, 3};
	
	private farbe f;
	
	private wert w;
	
	/**
	 * Jede Karte muss eine Farbe und einen Wert haben
	 * @param f
	 * @param w
	 */
	public Karte(farbe f, wert w) {
		this.f = f;
		this.w = w;
	}
	
	/**
	 * Gibt die Farbe der Karte zurück
	 * @return Farbe
	 */
	public farbe gibFarbe() {
		return f;
	}
	
	/**
	 * Gibt den Wert der Karte zurück
	 * @return Wert
	 */
	public wert gibWert() {
		return w;
	}
	
	/**
	 * Gibt den Punktewert der Karte zurück
	 * @return Punkte
	 */
	public int gibPunkte() {
		return punkte[w.ordinal()];
	}
	
	/**
	 * Vergleicht zwei Karten
	 * @param k
	 * @return gleich?
	 */
	public boolean vergleiche(Karte k) {
		if(k.gibFarbe().equals(f)
			&& k.gibWert().equals(w)) {
			return true;
		}			
		return false;
	}

	/**
	 * Gibt einen String aus Farbe + Wert zurück
	 * @return
	 */
","	public String gibString() {
",public String gibFarbe(String f) {,0.0,0.0039046011715721373,0.9984423676012462,0.0563607085346216,0.6,0.75,0.6666666617283951,0.25,0.3333333333333333,0.2857142808163266,0.6,0.75,0.6666666617283951
"/**
 * Eine Klasse, die eine Karte im Spiel repräsentiert.
 * Der Wert der Karte kann nicht geändert werden, da es
 * sich um ein Kartendeck handelt.
 * @author michael
 *
 */

package lib;

public class Karte {
	
	//Das Enum legt für jeden Wert einen Integer-Wert fest, d.h. : EICHEL = 0
","	public enum farbe {EICHEL, GRAS, HERZ, SCHELLEN};
",public static enum EICHEL {,0.00847457627118644,0.01756775070166284,0.980327868852459,0.2496067710283874,0.4,0.2857142857142857,0.33333332847222225,0.0,0.0,0.0,0.4,0.2857142857142857,0.33333332847222225
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
		//1. 5배수 조건 ""a 는 의배수 출력""
","		//2. 2배수 조건 ""a 는 의배수 출력""
",},0.0,0.32842943755789944,0.9838709677419355,0.8188857397002194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
		//1. 5배수 조건 ""a 는 의배수 출력""
		//2. 2배수 조건 ""a 는 의배수 출력""
		//3. 4배수 조건 ""a 는 의배수 출력""
		//4. ""해당 없음""
		
		
		if(a % 5 == 0) {
			System.out.println(a +""는 5의배수 출력"");
		}else if (a % 2 == 0) {
			System.out.println(a +""는 2의배수 출력"");
		}else if(a % 4 == 0) {
			System.out.println(a +""는 4의배수 출력"");
		}else {
			System.out.println(""해당 없음"");
		}
		
//		위같은 문제 발생시 다중 if 
		
		if (a % 2 == 0) {
			System.out.println(a +""는 2의배수 출력"");
		}
		
		System.out.println(""______________________"");
		
		if(a % 4 == 0) {
			System.out.println(a +""는 4의배수 출력"");
		}else if(a % 5 == 0) {
			System.out.println(a +""는 5의배수 출력"");
		}
		
		// 중첩 if 문 : 두 조건이 참일때 두 조건 모두 실행
		//첫번째 if 문이 참일때 실행
		
","		int b = 10;
",},0.0,0.0037903160692633765,0.9990272373540856,0.061058344640434206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
		//1. 5배수 조건 ""a 는 의배수 출력""
		//2. 2배수 조건 ""a 는 의배수 출력""
		//3. 4배수 조건 ""a 는 의배수 출력""
		//4. ""해당 없음""
		
		
","		if(a % 5 == 0) {
",},0.0,0.011734646280219259,0.9903225806451613,0.1661631419939577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
		//1. 5배수 조건 ""a 는 의배수 출력""
		//2. 2배수 조건 ""a 는 의배수 출력""
","		//3. 4배수 조건 ""a 는 의배수 출력""
",},0.0,0.2417644976946401,0.9871244635193133,0.7744367732558138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
		//1. 5배수 조건 ""a 는 의배수 출력""
		//2. 2배수 조건 ""a 는 의배수 출력""
		//3. 4배수 조건 ""a 는 의배수 출력""
		//4. ""해당 없음""
		
		
		if(a % 5 == 0) {
			System.out.println(a +""는 5의배수 출력"");
		}else if (a % 2 == 0) {
			System.out.println(a +""는 2의배수 출력"");
		}else if(a % 4 == 0) {
			System.out.println(a +""는 4의배수 출력"");
		}else {
			System.out.println(""해당 없음"");
		}
		
//		위같은 문제 발생시 다중 if 
		
		if (a % 2 == 0) {
			System.out.println(a +""는 2의배수 출력"");
		}
		
		System.out.println(""______________________"");
		
		if(a % 4 == 0) {
			System.out.println(a +""는 4의배수 출력"");
		}else if(a % 5 == 0) {
			System.out.println(a +""는 5의배수 출력"");
		}
		
		// 중첩 if 문 : 두 조건이 참일때 두 조건 모두 실행
		//첫번째 if 문이 참일때 실행
		
		int b = 10;
		
		if(b % 2 == 0) {
			System.out.println(b +""는 2의배수 출력"");
			if(b % 5 == 0) {
				System.out.println(b +""는 5의배수 출력"");
			}
		}
		
		int c = 4;
		
		//중복 if는 첫번째 조건이 참이여야 됨
","		if(c % 3 == 0) {
",},0.0,0.008088050059587213,0.9984276729559748,0.09775760709293199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
		//1. 5배수 조건 ""a 는 의배수 출력""
		//2. 2배수 조건 ""a 는 의배수 출력""
		//3. 4배수 조건 ""a 는 의배수 출력""
","		//4. ""해당 없음""
",},0.0,0.01366848407684863,0.99644128113879,0.28211284513805523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
		//1. 5배수 조건 ""a 는 의배수 출력""
		//2. 2배수 조건 ""a 는 의배수 출력""
		//3. 4배수 조건 ""a 는 의배수 출력""
		//4. ""해당 없음""
		
		
		if(a % 5 == 0) {
			System.out.println(a +""는 5의배수 출력"");
		}else if (a % 2 == 0) {
			System.out.println(a +""는 2의배수 출력"");
		}else if(a % 4 == 0) {
			System.out.println(a +""는 4의배수 출력"");
		}else {
			System.out.println(""해당 없음"");
		}
		
//		위같은 문제 발생시 다중 if 
		
","		if (a % 2 == 0) {
",//		위같은 문제 발생시 다중 else,0.0,0.02581475310282882,0.9937007874015747,0.1799594134088908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
		//1. 5배수 조건 ""a 는 의배수 출력""
		//2. 2배수 조건 ""a 는 의배수 출력""
		//3. 4배수 조건 ""a 는 의배수 출력""
		//4. ""해당 없음""
		
		
		if(a % 5 == 0) {
			System.out.println(a +""는 5의배수 출력"");
		}else if (a % 2 == 0) {
			System.out.println(a +""는 2의배수 출력"");
		}else if(a % 4 == 0) {
			System.out.println(a +""는 4의배수 출력"");
		}else {
			System.out.println(""해당 없음"");
		}
		
//		위같은 문제 발생시 다중 if 
		
		if (a % 2 == 0) {
			System.out.println(a +""는 2의배수 출력"");
		}
		
		System.out.println(""______________________"");
		
		if(a % 4 == 0) {
			System.out.println(a +""는 4의배수 출력"");
		}else if(a % 5 == 0) {
			System.out.println(a +""는 5의배수 출력"");
		}
		
		// 중첩 if 문 : 두 조건이 참일때 두 조건 모두 실행
","		//첫번째 if 문이 참일때 실행
",},0.0,0.029875039924239125,0.9959514170040485,0.29002707025962843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"
public class CDMain4 {

	public static void main(String[] args) {
		
		int a = 4;
		//if, else if(여러개의 조건 중 하나만)
		
","		//1. 5배수 조건 ""a 는 의배수 출력""
",},0.0,0.12904364561256962,0.9784172661870504,0.365565368685818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package hmmm;

import battlecode.common.GameActionException;
import battlecode.common.RobotController;

// HUGELY TODO

","public class Amplifier extends Robot
","I'm not sure if this is the right way to do it, but I'm not sure if it's the right way to do it.",0.02702702702702703,0.02759348164848268,0.972027972027972,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.quanql.test.webui.base;

import com.quanql.test.core.base.BaseTest;

/**
 * testcase的基类<br>
 * testng生命周期公共部分
 *
 * @author 权芹乐 2016-09-4
 */
","public class WebBaseTest extends BaseTest {}
",public class TestTest {,0.0,0.016606316443517344,0.971830985915493,0.1081081081081081,0.5,0.3333333333333333,0.39999999520000007,0.3333333333333333,0.2,0.24999999531250006,0.5,0.3333333333333333,0.39999999520000007
"/**
 * <p>
 *  Puppetとの連携機能を提供します。
 * </p>
 */
","package jp.primecloud.auto.puppet;
",```,0.023255813953488372,0.03115572050070797,0.9555555555555556,0.08875739644970414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package com.rzg.zombieland.comunes.comunicacion;

/**
 * Define una interfaz que se usa para ser notificado de eventos en el hilo de escucha.
 * @author nicolas
 *
 */
","public interface HiloListener {
",public class Interfaz {,0.0,0.01632803354351341,0.9891304347826086,0.07462686567164178,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
"package com.rzg.zombieland.comunes.comunicacion;

/**
 * Define una interfaz que se usa para ser notificado de eventos en el hilo de escucha.
 * @author nicolas
 *
 */
public interface HiloListener {
    /**
     * Notifica que el hilo se cerró.
     * @param hilo
     */
","    public void hiloCerrado(HiloEscucha hilo);
",},0.0,0.023238298670798466,0.9931740614334471,0.19926264044943826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"/*
*  Platforma MUNDO – Dane po Warszawsku  http://danepowarszawsku.pl/
*   
*  @authors Jarosław Legierski, Tomasz Janisiewicz, Henryk Rosa Centrum Badawczo – Rozwojowe/ Orange Labs
*  copyright (c) 2014-2015 Orange Polska S.A. niniejszy kod jest otwarty i dystrybuowany
*  na licencji:   Lesser General Public License v2.1 (LGPLv2.1), której  pełny tekst można
*  znaleźć pod adresem:  https://www.gnu.org/licenses/lgpl-2.1.html
*
* oprogramowanie stworzone w ramach Projektu : MUNDO Miejskie Usługi Na Danych Oparte
* Beneficjenci: Fundacja Techsoup, Orange Polska S.A., Politechnika  Warszawska,
* Fundacja Pracownia Badań i Innowacji Społecznych „Stocznia”, Fundacja Projekt Polska
* Wartość projektu: 1 108 978
* Wartość dofinansowania: 847 000
* Okres realizacji 01.04.2014 – 31.12.2015
* Projekt współfinansowany przez Narodowe Centrum Badań i Rozwoju w ramach
* Programu Innowacje Społeczne
*
*/
","package pl.orange.labs.mundo.plugins.db.dao;
",```,0.0,0.004016357127059197,0.9978991596638656,0.07462686567164181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"/*
*  Platforma MUNDO – Dane po Warszawsku  http://danepowarszawsku.pl/
*   
*  @authors Jarosław Legierski, Tomasz Janisiewicz, Henryk Rosa Centrum Badawczo – Rozwojowe/ Orange Labs
*  copyright (c) 2014-2015 Orange Polska S.A. niniejszy kod jest otwarty i dystrybuowany
*  na licencji:   Lesser General Public License v2.1 (LGPLv2.1), której  pełny tekst można
*  znaleźć pod adresem:  https://www.gnu.org/licenses/lgpl-2.1.html
*
* oprogramowanie stworzone w ramach Projektu : MUNDO Miejskie Usługi Na Danych Oparte
* Beneficjenci: Fundacja Techsoup, Orange Polska S.A., Politechnika  Warszawska,
* Fundacja Pracownia Badań i Innowacji Społecznych „Stocznia”, Fundacja Projekt Polska
* Wartość projektu: 1 108 978
* Wartość dofinansowania: 847 000
* Okres realizacji 01.04.2014 – 31.12.2015
* Projekt współfinansowany przez Narodowe Centrum Badań i Rozwoju w ramach
* Programu Innowacje Społeczne
*
*/
package pl.orange.labs.mundo.plugins.db.dao;

import java.util.List;

/**
 *
 * @author Tomasz Janisiewicz <tomasz.janisiewicz@orange.com>
 */
","public class DbResultRow 
",public class MUNDO_PROJECTS {,0.0,0.002027372354132819,0.9990800367985281,0.008976660682226214,0.5,0.6666666666666666,0.5714285665306124,0.3333333333333333,0.5,0.39999999520000007,0.5,0.6666666666666666,0.5714285665306124
"package com.zq.webridge.util;

/**
 * 根据js发送的command注册的方法抽象接口，可自行扩展
 * 
 * @author user
 *
 */
","public interface WBWebridgeListener {
",class Command {,0.0,0.018510608251390382,0.9867549668874173,0.1648745519713262,0.3333333333333333,0.25,0.2857142808163266,0.0,0.0,0.0,0.3333333333333333,0.25,0.2857142808163266
"package com.kfyty.loveqq.framework.web.core.annotation;

import com.kfyty.loveqq.framework.core.lang.annotation.AliasFor;
import com.kfyty.loveqq.framework.web.core.request.RequestMethod;

import java.lang.annotation.Documented;
import java.lang.annotation.ElementType;
import java.lang.annotation.Retention;
import java.lang.annotation.RetentionPolicy;
import java.lang.annotation.Target;

/**
 * 请求映射路径
 *
 * @see RequestMapping
 */
","@Documented
",@RetentionPolicy(RetentionPolicy.RUNTIME),0.0,0.010279854396659462,0.995575221238938,0.13521457965902414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package it.unisa.studenti.letsmeet.model;

/**
 * Rappresenta una segnalazione di un item ritenuto inappropriato da un utente
 */
","public class SegnalazioneBean {
",public class ItemRappresenta : IItem,0.0,0.0478642540657304,0.9787234042553191,0.35328467153284676,0.4,0.5,0.4444444395061729,0.25,0.3333333333333333,0.2857142808163266,0.4,0.5,0.4444444395061729
"package it.unisa.studenti.letsmeet.model;

/**
 * Rappresenta una segnalazione di un item ritenuto inappropriato da un utente
 */
public class SegnalazioneBean {
	private int idSegnalazione;
	private int idItemSegnalato;
	private TipoSegnalazione tipoSegnalazione;
	
	
	public SegnalazioneBean() {
		this.idItemSegnalato = 0;
		this.idSegnalazione = 0;
		this.tipoSegnalazione = null;
	}
	
/**
 * Costruttore
 * @param idSegnalazione l'id della segnalazione
 * @param idItemSegnalato l'id dell'item segnalato
 * @param tipoSegnalazione il tipo di item segnalato
 */
","	public SegnalazioneBean(int idSegnalazione, int idItemSegnalato, TipoSegnalazione tipoSegnalazione) {
","public void Costruttore(int idSegnalazione, int idItemSegnalato, int tipoSegnalazione) {",0.014018691588785047,0.12208225455500062,0.965,0.4644961716577151,0.75,0.75,0.749999995,0.375,0.42857142857142855,0.3999999950222222,0.75,0.75,0.749999995
"package it.unisa.studenti.letsmeet.manager;

import it.unisa.studenti.letsmeet.model.SegnalazioneBean;
/**
 * 
 * Interfaccia Dao per la classe SegnalazioneBean
 *
 */

","public interface SegnalazioneDao extends Dao<SegnalazioneBean> {
",public class SegnalazioneBean : SegnalazioneBean,0.0,0.12213600440560968,0.9696969696969697,0.4809706904887988,0.25,0.16666666666666666,0.1999999952000001,0.0,0.0,0.0,0.25,0.16666666666666666,0.1999999952000001
"package com.tycho.repro;

import org.junit.Test;

public class MyExampleTestIT {
    @Test
    public void exampleTest() {
        // Noop
","    }
",},0.0,0.023673228248624823,0.9928057553956835,0.07142857142857144,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
"package org.crue.hercules.sgi.csp.repository.specification;

import org.crue.hercules.sgi.csp.model.Solicitud;
import org.crue.hercules.sgi.csp.model.SolicitudHito;
import org.crue.hercules.sgi.csp.model.SolicitudHito_;
import org.crue.hercules.sgi.csp.model.Solicitud_;
import org.springframework.data.jpa.domain.Specification;

public class SolicitudHitoSpecifications {

  /**
   * {@link SolicitudHito} de la {@link Solicitud} con el id indicado.
   * 
   * @param id identificador de la {@link Solicitud}.
   * @return specification para obtener los {@link SolicitudHito} de la
   *         {@link Solicitud} con el id indicado.
   */
","  public static Specification<SolicitudHito> bySolicitudId(Long id) {
",},0.0,0.025543107497227536,0.9910714285714286,0.23179642227261277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package io.github.recetasDivertidas.pkgComponentes;

import io.github.recetasDivertidas.pkgRecetasDivertidas.Ingrediente;
import javafx.fxml.FXML;
import javafx.scene.control.Label;
import javafx.scene.control.TextField;
import javafx.scene.layout.HBox;
import javafx.scene.layout.Pane;

public class IngredienteSubir {
    @FXML HBox root;
    @FXML Label lblIngrediente;
    @FXML TextField txtCantidad;
    @FXML TextField txtUnidad;

    private Ingrediente ingrediente;

    public Ingrediente getIngrediente() {
        return ingrediente;
    }

    public void setIngrediente(Ingrediente ingrediente) {
        this.ingrediente = ingrediente;
        root.setUserData(this.ingrediente);

        this.lblIngrediente.setText(ingrediente.toString());
    }

    @FXML
    private void actualizarDatos() {
        // Hace que solo se puedan poner n√∫meros en la cantidad
","        if (!txtCantidad.getText().matches(""\\d*"")) {
",// y se pueden poner n√∫meros en la unidad,0.0,0.008268352221898903,0.9933184855233853,0.10054336199888764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package io.github.recetasDivertidas.pkgComponentes;

import io.github.recetasDivertidas.pkgRecetasDivertidas.Ingrediente;
import javafx.fxml.FXML;
import javafx.scene.control.Label;
import javafx.scene.control.TextField;
import javafx.scene.layout.HBox;
import javafx.scene.layout.Pane;

public class IngredienteSubir {
    @FXML HBox root;
    @FXML Label lblIngrediente;
    @FXML TextField txtCantidad;
    @FXML TextField txtUnidad;

    private Ingrediente ingrediente;

    public Ingrediente getIngrediente() {
        return ingrediente;
    }

    public void setIngrediente(Ingrediente ingrediente) {
        this.ingrediente = ingrediente;
        root.setUserData(this.ingrediente);

        this.lblIngrediente.setText(ingrediente.toString());
    }

    @FXML
    private void actualizarDatos() {
        // Hace que solo se puedan poner n√∫meros en la cantidad
        if (!txtCantidad.getText().matches(""\\d*"")) {
            txtCantidad.setText(txtCantidad.getText().replaceAll(""[^\\d]"", """"));
        }

        this.ingrediente.setCantidad(txtCantidad.getText().equals("""") ? 0 : Integer.parseInt(txtCantidad.getText()));
        this.ingrediente.setUnidad(txtUnidad.getText());
    }

    @FXML
    private void borrar() {
        // Se elimina a si mismo
","        Pane n = (Pane) root.getParent();
",},0.0,0.005886182792768092,0.9984484096198604,0.1418757247919205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"package week12;

/**
 * 写一个函数，输入 n ，求斐波那契（Fibonacci）数列的第 n 项。斐波那契数列的定义如下：
 *
 * F(0) = 0,   F(1) = 1
 * F(N) = F(N - 1) + F(N - 2), 其中 N > 1.
 * 斐波那契数列由 0 和 1 开始，之后的斐波那契数就是由之前的两数相加而得出。
 *
 * 答案需要取模 1e9+7（1000000007），如计算初始结果为：1000000008，请返回 1。
 *
 *  
 *
 * 示例 1：
 *
 * 输入：n = 2
 * 输出：1
 * 示例 2：
 *
 * 输入：n = 5
 * 输出：5
 *
 */
","public class LeetCode_offer_010 {
",class Solution:,0.0,0.00507712635043017,0.9946428571428572,0.044543429844098,0.5,0.25,0.33333332888888895,0.0,0.0,0.0,0.5,0.25,0.33333332888888895
"package estructurasDatos;


public interface IIdentificableComparable<T> extends Comparable<T>, IIdentificable {
	/**
	 * Entrega el costo del objeto T
	 * @return Long que representa el costo de T
	 */
","	public long darCosto();
",public void addCosto(T objeto) {,0.0,0.022361037560185825,0.9760765550239234,0.18382352941176472,0.2,0.3333333333333333,0.24999999531250006,0.0,0.0,0.0,0.2,0.3333333333333333,0.24999999531250006
"package cms.bean.template;

import java.io.Serializable;

/**
 * 版块---自定义版块--用户自定义HTML
 *
 */
","public class Forum_CustomForumRelated_CustomHTML implements Serializable{
",public class App {,0.0,0.025191208297106738,0.9693251533742331,0.07614213197969544,0.5,0.4,0.4444444395061729,0.3333333333333333,0.25,0.2857142808163266,0.5,0.4,0.4444444395061729
"package cms.bean.template;

import java.io.Serializable;

/**
 * 版块---自定义版块--用户自定义HTML
 *
 */
public class Forum_CustomForumRelated_CustomHTML implements Serializable{
	private static final long serialVersionUID = -7907604516432123901L;

	/** 用户自定义HTML Id **/
	private String html_id;
	
	/** 用户自定义HTML内容 **/
","	private String html_content;
",private String html_content;,0.00684931506849315,0.0311675935092224,0.989501312335958,0.29114398052799106,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
"package cms.bean.template;

import java.io.Serializable;

/**
 * 版块---自定义版块--用户自定义HTML
 *
 */
public class Forum_CustomForumRelated_CustomHTML implements Serializable{
	private static final long serialVersionUID = -7907604516432123901L;

	/** 用户自定义HTML Id **/
","	private String html_id;
","public static final String id = ""user_id"";",0.00847457627118644,0.015166942266204344,0.990506329113924,0.13157894736842107,0.14285714285714285,0.3333333333333333,0.19999999580000008,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.19999999580000008
"package ru.nuzmsh.forms.validator.validators;

import java.lang.annotation.Retention;
import java.lang.annotation.RetentionPolicy;
import java.lang.annotation.Target;
import java.lang.annotation.ElementType;

/**
 * Ввод время в виде строки HH.mm
 */
","@Retention(RetentionPolicy.RUNTIME)
",public static void main(String[] args) {,0.010869565217391304,0.029980033765149128,0.9965397923875432,0.3173469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
